pair,case_id,noise_rate,seed,correct_top1_a,correct_top1_b,delta_correct_top1,brier_score_a,brier_score_b,delta_brier_score,total_atomic_questions_a,total_atomic_questions_b,delta_total_atomic_questions,verification_questions_a,verification_questions_b,delta_verification_questions,unnecessary_verifications_a,unnecessary_verifications_b,delta_unnecessary_verifications
corrected_vs_heuristic,97951,0.3,2028.0,1,1,0.0,0.00118374,0.00118374,0.0,2,2,0.0,0,0,0.0,0,0,0.0
corrected_vs_heuristic,99585,0.2,2026.0,1,1,0.0,0.01948264,0.01479035,0.00469229,15,15,0.0,0,1,-1.0,0,1,-1.0
corrected_vs_heuristic,99585,0.2,2027.0,0,0,0.0,1.94589545,0.61654739,1.32934806,6,15,-9.0,0,1,-1.0,0,0,0.0
corrected_vs_heuristic,99585,0.2,2028.0,1,0,1.0,0.59769717,1.20463296,-0.60693579,15,15,0.0,1,1,0.0,1,1,0.0
corrected_vs_heuristic,99585,0.3,2026.0,0,0,0.0,1.02803546,0.76409568,0.26393978,15,15,0.0,0,1,-1.0,0,0,0.0
corrected_vs_heuristic,99585,0.3,2027.0,1,1,0.0,0.05915919,0.02059098,0.03856821,15,15,0.0,0,1,-1.0,0,1,-1.0
corrected_vs_heuristic,99585,0.3,2028.0,0,0,0.0,1.08824759,1.77846705,-0.69021946,15,11,4.0,0,1,-1.0,0,1,-1.0
corrected_vs_forced,100333,0.2,2026.0,1,1,0.0,0.01404958,0.01404958,0.0,2,2,0.0,0,0,0.0,0,0,0.0
corrected_vs_forced,100333,0.2,2027.0,1,1,0.0,5.222e-05,0.00226634,-0.00221412,6,5,1.0,0,1,-1.0,0,0,0.0
corrected_vs_forced,100333,0.2,2028.0,1,1,0.0,0.00104417,0.00104417,0.0,2,2,0.0,0,0,0.0,0,0,0.0
corrected_vs_forced,100333,0.3,2026.0,1,1,0.0,0.00104417,0.00104417,0.0,2,2,0.0,0,0,0.0,0,0,0.0
corrected_vs_forced,100333,0.3,2027.0,1,1,0.0,0.00104417,0.00104417,0.0,2,2,0.0,0,0,0.0,0,0,0.0
corrected_vs_forced,100333,0.3,2028.0,1,1,0.0,0.00104417,0.00104417,0.0,2,2,0.0,0,0,0.0,0,0,0.0
corrected_vs_forced,100786,0.2,2026.0,1,1,0.0,0.00682778,0.00682778,0.0,8,8,0.0,1,1,0.0,0,0,0.0
corrected_vs_forced,100786,0.2,2027.0,1,1,0.0,0.00267944,0.00267944,0.0,6,6,0.0,0,0,0.0,0,0,0.0
corrected_vs_forced,100786,0.2,2028.0,1,1,0.0,0.00273291,0.00273291,0.0,9,9,0.0,0,0,0.0,0,0,0.0
corrected_vs_forced,100786,0.3,2026.0,1,1,0.0,0.00086641,0.00086641,0.0,12,12,0.0,1,1,0.0,1,1,0.0
corrected_vs_forced,100786,0.3,2027.0,1,1,0.0,0.00380653,0.00380653,0.0,5,5,0.0,0,0,0.0,0,0,0.0
corrected_vs_forced,100786,0.3,2028.0,1,1,0.0,0.01225333,0.01225333,0.0,7,7,0.0,0,0,0.0,0,0,0.0
corrected_vs_forced,100894,0.2,2026.0,1,1,0.0,0.00140548,0.0231878,-0.02178232,14,13,1.0,0,1,-1.0,0,0,0.0
corrected_vs_forced,100894,0.2,2027.0,1,1,0.0,0.00063794,0.01620198,-0.01556404,7,6,1.0,0,1,-1.0,0,1,-1.0
corrected_vs_forced,100894,0.2,2028.0,1,1,0.0,0.01391732,0.01391732,0.0,5,5,0.0,0,0,0.0,0,0,0.0
corrected_vs_forced,100894,0.3,2026.0,1,1,0.0,0.00063588,0.00215084,-0.00151496,6,5,1.0,0,1,-1.0,0,1,-1.0
corrected_vs_forced,100894,0.3,2027.0,1,1,0.0,0.0016335,0.00934833,-0.00771483,10,8,2.0,0,1,-1.0,0,1,-1.0
corrected_vs_forced,100894,0.3,2028.0,1,1,0.0,0.00071646,0.01615402,-0.01543756,7,5,2.0,0,1,-1.0,0,1,-1.0
corrected_vs_forced,101434,0.2,2026.0,1,1,0.0,0.00958545,0.00958545,0.0,11,11,0.0,0,0,0.0,0,0,0.0
corrected_vs_forced,101434,0.2,2027.0,0,0,0.0,1.25867883,1.25867883,0.0,15,15,0.0,0,0,0.0,0,0,0.0
corrected_vs_forced,101434,0.2,2028.0,0,0,0.0,1.15588263,1.15588263,0.0,15,15,0.0,0,0,0.0,0,0,0.0
corrected_vs_forced,101434,0.3,2026.0,1,1,0.0,0.48091727,0.48091727,0.0,15,15,0.0,0,0,0.0,0,0,0.0
corrected_vs_forced,101434,0.3,2027.0,1,1,0.0,0.01902563,0.01902563,0.0,13,13,0.0,1,1,0.0,0,0,0.0
corrected_vs_forced,101434,0.3,2028.0,1,1,0.0,0.75239724,0.75239724,0.0,15,15,0.0,0,0,0.0,0,0,0.0
corrected_vs_forced,101999,0.2,2026.0,1,1,0.0,0.0037733,0.0037733,0.0,3,3,0.0,0,0,0.0,0,0,0.0
corrected_vs_forced,101999,0.2,2027.0,1,1,0.0,0.0037733,0.0037733,0.0,3,3,0.0,0,0,0.0,0,0,0.0
corrected_vs_forced,101999,0.2,2028.0,1,1,0.0,0.00763783,0.00763783,0.0,3,3,0.0,0,0,0.0,0,0,0.0
corrected_vs_forced,101999,0.3,2026.0,1,1,0.0,0.0037733,0.0037733,0.0,3,3,0.0,0,0,0.0,0,0,0.0
corrected_vs_forced,101999,0.3,2027.0,1,1,0.0,0.0037733,0.0037733,0.0,3,3,0.0,0,0,0.0,0,0,0.0
corrected_vs_forced,101999,0.3,2028.0,1,1,0.0,0.00642346,0.00642346,0.0,3,3,0.0,0,0,0.0,0,0,0.0
corrected_vs_forced,102209,0.2,2026.0,1,1,0.0,0.00518576,0.00518576,0.0,6,6,0.0,0,0,0.0,0,0,0.0
corrected_vs_forced,102209,0.2,2027.0,1,1,0.0,0.00012002,0.00012002,0.0,4,4,0.0,0,0,0.0,0,0,0.0
corrected_vs_forced,102209,0.2,2028.0,1,1,0.0,0.01769187,0.01769187,0.0,6,6,0.0,0,0,0.0,0,0,0.0
corrected_vs_forced,102209,0.3,2026.0,0,0,0.0,1.92256059,1.92256059,0.0,4,4,0.0,0,0,0.0,0,0,0.0
corrected_vs_forced,102209,0.3,2027.0,1,1,0.0,0.00171812,0.00171812,0.0,4,4,0.0,0,0,0.0,0,0,0.0
corrected_vs_forced,102209,0.3,2028.0,1,1,0.0,0.00033147,0.00017319,0.00015828,9,9,0.0,0,1,-1.0,0,0,0.0
corrected_vs_forced,102711,0.2,2026.0,1,1,0.0,0.01949391,0.01949391,0.0,1,1,0.0,0,0,0.0,0,0,0.0
corrected_vs_forced,102711,0.2,2027.0,1,1,0.0,0.02500434,0.02500434,0.0,2,2,0.0,0,0,0.0,0,0,0.0
corrected_vs_forced,102711,0.2,2028.0,1,1,0.0,0.01949391,0.01949391,0.0,1,1,0.0,0,0,0.0,0,0,0.0
corrected_vs_forced,102711,0.3,2026.0,1,1,0.0,0.01079208,0.00273196,0.00806012,15,15,0.0,0,1,-1.0,0,0,0.0
corrected_vs_forced,102711,0.3,2027.0,1,1,0.0,0.01949391,0.01949391,0.0,1,1,0.0,0,0,0.0,0,0,0.0
corrected_vs_forced,102711,0.3,2028.0,1,1,0.0,0.01949391,0.01949391,0.0,1,1,0.0,0,0,0.0,0,0,0.0
corrected_vs_forced,102872,0.2,2026.0,1,1,0.0,7.583e-05,7.583e-05,0.0,5,5,0.0,0,0,0.0,0,0,0.0
corrected_vs_forced,102872,0.2,2027.0,1,1,0.0,7.583e-05,7.583e-05,0.0,5,5,0.0,0,0,0.0,0,0,0.0
corrected_vs_forced,102872,0.2,2028.0,1,1,0.0,0.00013834,0.00013834,0.0,4,4,0.0,0,0,0.0,0,0,0.0
corrected_vs_forced,102872,0.3,2026.0,1,1,0.0,1.066e-05,9.476e-05,-8.41e-05,9,9,0.0,0,1,-1.0,0,0,0.0
corrected_vs_forced,102872,0.3,2027.0,1,1,0.0,0.00130488,0.00130488,0.0,5,5,0.0,0,0,0.0,0,0,0.0
corrected_vs_forced,102872,0.3,2028.0,0,0,0.0,1.77638613,1.77638613,0.0,5,5,0.0,0,0,0.0,0,0,0.0
corrected_vs_forced,102986,0.2,2026.0,1,1,0.0,7.893e-05,7.893e-05,0.0,7,7,0.0,1,1,0.0,0,0,0.0
corrected_vs_forced,102986,0.2,2027.0,1,1,0.0,0.03843531,0.03843531,0.0,7,7,0.0,0,0,0.0,0,0,0.0
corrected_vs_forced,102986,0.2,2028.0,1,1,0.0,0.00800102,0.00800102,0.0,5,5,0.0,0,0,0.0,0,0,0.0
corrected_vs_forced,102986,0.3,2026.0,1,1,0.0,0.00040953,0.00040953,0.0,5,5,0.0,0,0,0.0,0,0,0.0
corrected_vs_forced,102986,0.3,2027.0,1,1,0.0,0.00456254,0.00456254,0.0,6,6,0.0,0,0,0.0,0,0,0.0
corrected_vs_forced,102986,0.3,2028.0,0,0,0.0,1.66708747,1.66708747,0.0,2,2,0.0,0,0,0.0,0,0,0.0
corrected_vs_forced,103775,0.2,2026.0,1,1,0.0,0.00048475,0.00048475,0.0,2,2,0.0,0,0,0.0,0,0,0.0
corrected_vs_forced,103775,0.2,2027.0,1,1,0.0,0.00048475,0.00048475,0.0,2,2,0.0,0,0,0.0,0,0,0.0
corrected_vs_forced,103775,0.2,2028.0,1,1,0.0,0.00048475,0.00048475,0.0,2,2,0.0,0,0,0.0,0,0,0.0
corrected_vs_forced,103775,0.3,2026.0,1,1,0.0,0.00048475,0.00048475,0.0,2,2,0.0,0,0,0.0,0,0,0.0
corrected_vs_forced,103775,0.3,2027.0,1,1,0.0,0.00048475,0.00048475,0.0,2,2,0.0,0,0,0.0,0,0,0.0
corrected_vs_forced,103775,0.3,2028.0,0,0,0.0,1.89523385,1.89523385,0.0,5,5,0.0,0,0,0.0,0,0,0.0
corrected_vs_forced,104168,0.2,2026.0,1,1,0.0,0.01001012,0.01001012,0.0,2,2,0.0,0,0,0.0,0,0,0.0
corrected_vs_forced,104168,0.2,2027.0,1,1,0.0,0.01001012,0.01001012,0.0,2,2,0.0,0,0,0.0,0,0,0.0
corrected_vs_forced,104168,0.2,2028.0,1,1,0.0,0.01049845,0.01049845,0.0,3,3,0.0,0,0,0.0,0,0,0.0
corrected_vs_forced,104168,0.3,2026.0,1,1,0.0,0.01001012,0.01001012,0.0,2,2,0.0,0,0,0.0,0,0,0.0
corrected_vs_forced,104168,0.3,2027.0,1,1,0.0,0.0067598,0.0067598,0.0,4,4,0.0,1,1,0.0,0,0,0.0
corrected_vs_forced,104168,0.3,2028.0,1,1,0.0,0.01049845,0.01049845,0.0,3,3,0.0,0,0,0.0,0,0,0.0
corrected_vs_forced,105358,0.2,2026.0,1,1,0.0,0.00627414,0.00627414,0.0,8,8,0.0,0,0,0.0,0,0,0.0
corrected_vs_forced,105358,0.2,2027.0,1,1,0.0,0.00319686,0.00319686,0.0,6,6,0.0,0,0,0.0,0,0,0.0
corrected_vs_forced,105358,0.2,2028.0,0,0,0.0,1.78391216,1.78391216,0.0,8,8,0.0,0,0,0.0,0,0,0.0
corrected_vs_forced,105358,0.3,2026.0,1,1,0.0,0.00106455,0.00106455,0.0,9,9,0.0,0,0,0.0,0,0,0.0
corrected_vs_forced,105358,0.3,2027.0,1,1,0.0,0.00041267,0.00041267,0.0,7,7,0.0,0,0,0.0,0,0,0.0
corrected_vs_forced,105358,0.3,2028.0,0,0,0.0,1.089127,1.089127,0.0,15,15,0.0,0,0,0.0,0,0,0.0
corrected_vs_forced,105717,0.2,2026.0,1,1,0.0,0.28193214,0.26119996,0.02073218,15,4,11.0,0,0,0.0,0,0,0.0
corrected_vs_forced,105717,0.2,2027.0,1,1,0.0,0.11494231,0.07408766,0.04085465,15,3,12.0,0,0,0.0,0,0,0.0
corrected_vs_forced,105717,0.2,2028.0,1,1,0.0,0.05307512,0.07408766,-0.02101254,15,3,12.0,0,0,0.0,0,0,0.0
corrected_vs_forced,105717,0.3,2026.0,1,1,0.0,0.1241435,0.07408766,0.05005584,15,3,12.0,0,0,0.0,0,0,0.0
corrected_vs_forced,105717,0.3,2027.0,1,1,0.0,0.03754268,0.03754268,0.0,7,7,0.0,0,0,0.0,0,0,0.0
corrected_vs_forced,105717,0.3,2028.0,1,1,0.0,0.12716009,0.07408766,0.05307243,15,3,12.0,0,0,0.0,0,0,0.0
corrected_vs_forced,105944,0.2,2026.0,1,1,0.0,0.00122991,0.00122991,0.0,2,2,0.0,0,0,0.0,0,0,0.0
corrected_vs_forced,105944,0.2,2027.0,1,1,0.0,0.00580217,0.00102161,0.00478056,10,10,0.0,0,1,-1.0,0,0,0.0
corrected_vs_forced,105944,0.2,2028.0,1,1,0.0,0.00122991,0.00122991,0.0,2,2,0.0,0,0,0.0,0,0,0.0
corrected_vs_forced,105944,0.3,2026.0,1,1,0.0,0.00122991,0.00122991,0.0,2,2,0.0,0,0,0.0,0,0,0.0
corrected_vs_forced,105944,0.3,2027.0,1,1,0.0,0.00122991,0.00122991,0.0,2,2,0.0,0,0,0.0,0,0,0.0
corrected_vs_forced,105944,0.3,2028.0,1,1,0.0,0.00122991,0.00122991,0.0,2,2,0.0,0,0,0.0,0,0,0.0
corrected_vs_forced,107295,0.2,2026.0,1,1,0.0,0.07484476,0.07484476,0.0,5,5,0.0,0,0,0.0,0,0,0.0
corrected_vs_forced,107295,0.2,2027.0,0,0,0.0,0.98910687,0.98345365,0.00565322,15,15,0.0,1,1,0.0,1,1,0.0
corrected_vs_forced,107295,0.2,2028.0,1,1,0.0,0.06359876,0.06359876,0.0,6,6,0.0,0,0,0.0,0,0,0.0
corrected_vs_forced,107295,0.3,2026.0,1,1,0.0,0.07484476,0.07484476,0.0,5,5,0.0,0,0,0.0,0,0,0.0
corrected_vs_forced,107295,0.3,2027.0,1,1,0.0,0.04647486,0.04647486,0.0,6,6,0.0,0,0,0.0,0,0,0.0
corrected_vs_forced,107295,0.3,2028.0,0,0,0.0,1.82339351,1.82339351,0.0,10,10,0.0,0,0,0.0,0,0,0.0
corrected_vs_forced,107435,0.2,2026.0,1,1,0.0,0.01853659,0.01853659,0.0,1,1,0.0,0,0,0.0,0,0,0.0
corrected_vs_forced,107435,0.2,2027.0,1,1,0.0,0.01853659,0.01853659,0.0,1,1,0.0,0,0,0.0,0,0,0.0
corrected_vs_forced,107435,0.2,2028.0,1,1,0.0,0.01853659,0.01853659,0.0,1,1,0.0,0,0,0.0,0,0,0.0
corrected_vs_forced,107435,0.3,2026.0,1,1,0.0,0.01853659,0.01853659,0.0,1,1,0.0,0,0,0.0,0,0,0.0
corrected_vs_forced,107435,0.3,2027.0,0,0,0.0,1.03597353,1.03597353,0.0,15,15,0.0,0,0,0.0,0,0,0.0
corrected_vs_forced,107435,0.3,2028.0,1,1,0.0,0.01853659,0.01853659,0.0,1,1,0.0,0,0,0.0,0,0,0.0
corrected_vs_forced,107753,0.2,2026.0,1,1,0.0,0.0006126,0.0006126,0.0,7,7,0.0,0,0,0.0,0,0,0.0
corrected_vs_forced,107753,0.2,2027.0,1,1,0.0,0.00146321,0.00146321,0.0,5,5,0.0,0,0,0.0,0,0,0.0
corrected_vs_forced,107753,0.2,2028.0,1,1,0.0,0.00610267,0.00610267,0.0,3,3,0.0,0,0,0.0,0,0,0.0
corrected_vs_forced,107753,0.3,2026.0,0,0,0.0,1.6913198,1.6913198,0.0,1,1,0.0,0,0,0.0,0,0,0.0
corrected_vs_forced,107753,0.3,2027.0,1,1,0.0,0.00246299,0.00246299,0.0,6,6,0.0,0,0,0.0,0,0,0.0
corrected_vs_forced,107753,0.3,2028.0,1,1,0.0,8.988e-05,0.00300082,-0.00291094,6,6,0.0,0,1,-1.0,0,1,-1.0
corrected_vs_forced,108419,0.2,2026.0,1,1,0.0,0.06994888,0.11558569,-0.04563681,15,4,11.0,1,0,1.0,0,0,0.0
corrected_vs_forced,108419,0.2,2027.0,0,0,0.0,1.33890041,1.24070856,0.09819185,15,4,11.0,0,0,0.0,0,0,0.0
corrected_vs_forced,108419,0.2,2028.0,1,1,0.0,0.11898983,0.18116622,-0.06217639,15,7,8.0,0,1,-1.0,0,1,-1.0
corrected_vs_forced,108419,0.3,2026.0,1,1,0.0,0.05768513,0.08442394,-0.02673881,15,4,11.0,0,0,0.0,0,0,0.0
corrected_vs_forced,108419,0.3,2027.0,0,1,-1.0,1.73340862,0.13422251,1.59918611,15,4,11.0,0,0,0.0,0,0,0.0
corrected_vs_forced,108419,0.3,2028.0,1,1,0.0,0.14609025,0.11558569,0.03050456,15,5,10.0,0,1,-1.0,0,1,-1.0
corrected_vs_forced,108535,0.2,2026.0,1,1,0.0,0.00772826,0.00772826,0.0,9,9,0.0,0,0,0.0,0,0,0.0
corrected_vs_forced,108535,0.2,2027.0,0,0,0.0,1.82800947,1.82800947,0.0,5,5,0.0,0,0,0.0,0,0,0.0
corrected_vs_forced,108535,0.2,2028.0,1,1,0.0,0.00423181,0.00423181,0.0,9,9,0.0,0,0,0.0,0,0,0.0
corrected_vs_forced,108535,0.3,2026.0,1,1,0.0,0.0067943,0.0067943,0.0,12,12,0.0,0,0,0.0,0,0,0.0
corrected_vs_forced,108535,0.3,2027.0,0,0,0.0,1.84214756,1.84214756,0.0,14,14,0.0,0,0,0.0,0,0,0.0
corrected_vs_forced,108535,0.3,2028.0,1,1,0.0,0.00441174,0.00441174,0.0,8,8,0.0,0,0,0.0,0,0,0.0
corrected_vs_forced,109084,0.2,2026.0,1,1,0.0,0.00032177,0.00032177,0.0,6,6,0.0,0,0,0.0,0,0,0.0
corrected_vs_forced,109084,0.2,2027.0,1,1,0.0,0.00155391,0.00155391,0.0,6,6,0.0,1,1,0.0,0,0,0.0
corrected_vs_forced,109084,0.2,2028.0,1,1,0.0,0.00418816,0.00418816,0.0,5,5,0.0,0,0,0.0,0,0,0.0
corrected_vs_forced,109084,0.3,2026.0,1,1,0.0,0.01222387,0.01222387,0.0,8,8,0.0,1,1,0.0,0,0,0.0
corrected_vs_forced,109084,0.3,2027.0,1,1,0.0,0.00214589,0.00214589,0.0,8,8,0.0,0,0,0.0,0,0,0.0
corrected_vs_forced,109084,0.3,2028.0,1,1,0.0,0.02594912,0.02594912,0.0,7,7,0.0,0,0,0.0,0,0,0.0
corrected_vs_forced,109136,0.2,2026.0,1,1,0.0,0.02663848,0.02663848,0.0,2,2,0.0,0,0,0.0,0,0,0.0
corrected_vs_forced,109136,0.2,2027.0,1,1,0.0,0.02663848,0.02663848,0.0,2,2,0.0,0,0,0.0,0,0,0.0
corrected_vs_forced,109136,0.2,2028.0,1,1,0.0,0.02663848,0.02663848,0.0,2,2,0.0,0,0,0.0,0,0,0.0
corrected_vs_forced,109136,0.3,2026.0,1,1,0.0,0.02663848,0.02663848,0.0,2,2,0.0,0,0,0.0,0,0,0.0
corrected_vs_forced,109136,0.3,2027.0,1,1,0.0,0.02310029,0.02310029,0.0,3,3,0.0,0,0,0.0,0,0,0.0
corrected_vs_forced,109136,0.3,2028.0,1,1,0.0,0.02874113,0.02874113,0.0,3,3,0.0,0,0,0.0,0,0,0.0
corrected_vs_forced,109937,0.2,2026.0,1,1,0.0,0.00246299,0.00246299,0.0,6,6,0.0,0,0,0.0,0,0,0.0
corrected_vs_forced,109937,0.2,2027.0,1,1,0.0,0.00078943,0.01508018,-0.01429075,9,6,3.0,0,1,-1.0,0,1,-1.0
corrected_vs_forced,109937,0.2,2028.0,1,1,0.0,0.00406173,0.00157265,0.00248908,8,6,2.0,0,1,-1.0,0,1,-1.0
corrected_vs_forced,109937,0.3,2026.0,1,1,0.0,6.974e-05,0.00157265,-0.00150291,6,6,0.0,0,1,-1.0,0,1,-1.0
corrected_vs_forced,109937,0.3,2027.0,1,1,0.0,0.00406173,0.01502871,-0.01096698,8,6,2.0,0,1,-1.0,0,1,-1.0
corrected_vs_forced,109937,0.3,2028.0,0,0,0.0,1.6913198,1.6913198,0.0,1,1,0.0,0,0,0.0,0,0,0.0
corrected_vs_forced,11076,0.2,2026.0,0,0,0.0,1.29317618,1.29317618,0.0,15,15,0.0,1,1,0.0,1,1,0.0
corrected_vs_forced,11076,0.2,2027.0,0,0,0.0,0.92718573,0.92718573,0.0,15,15,0.0,1,1,0.0,1,1,0.0
corrected_vs_forced,11076,0.2,2028.0,0,0,0.0,1.80446664,1.80446664,0.0,5,5,0.0,0,0,0.0,0,0,0.0
corrected_vs_forced,11076,0.3,2026.0,0,0,0.0,1.25297533,1.25297533,0.0,15,15,0.0,1,1,0.0,1,1,0.0
corrected_vs_forced,11076,0.3,2027.0,0,0,0.0,1.00117082,0.93164111,0.06952971,15,15,0.0,1,1,0.0,1,1,0.0
corrected_vs_forced,11076,0.3,2028.0,0,0,0.0,1.65878508,1.49525461,0.16353047,15,15,0.0,0,1,-1.0,0,1,-1.0
corrected_vs_forced,111597,0.2,2026.0,1,1,0.0,0.00526281,0.00526281,0.0,3,3,0.0,0,0,0.0,0,0,0.0
corrected_vs_forced,111597,0.2,2027.0,1,1,0.0,0.00638838,0.00638838,0.0,3,3,0.0,0,0,0.0,0,0,0.0
corrected_vs_forced,111597,0.2,2028.0,1,1,0.0,0.00526281,0.00526281,0.0,3,3,0.0,0,0,0.0,0,0,0.0
corrected_vs_forced,111597,0.3,2026.0,1,1,0.0,0.00526281,0.00526281,0.0,3,3,0.0,0,0,0.0,0,0,0.0
corrected_vs_forced,111597,0.3,2027.0,1,1,0.0,0.00066156,0.00066156,0.0,7,7,0.0,1,1,0.0,0,0,0.0
corrected_vs_forced,111597,0.3,2028.0,1,1,0.0,0.00087967,0.00087967,0.0,3,3,0.0,0,0,0.0,0,0,0.0
corrected_vs_forced,111718,0.2,2026.0,1,1,0.0,0.00837912,0.00837912,0.0,12,12,0.0,0,0,0.0,0,0,0.0
corrected_vs_forced,111718,0.2,2027.0,1,1,0.0,0.75152258,0.75152258,0.0,15,15,0.0,0,0,0.0,0,0,0.0
corrected_vs_forced,111718,0.2,2028.0,1,0,1.0,0.02353445,0.84502175,-0.8214873,15,15,0.0,0,1,-1.0,0,1,-1.0
corrected_vs_forced,111718,0.3,2026.0,1,1,0.0,0.00072526,0.00072526,0.0,11,11,0.0,0,0,0.0,0,0,0.0
corrected_vs_forced,111718,0.3,2027.0,1,1,0.0,0.01147802,0.01147802,0.0,11,11,0.0,0,0,0.0,0,0,0.0
corrected_vs_forced,111718,0.3,2028.0,0,0,0.0,1.03618115,1.03618115,0.0,15,15,0.0,1,1,0.0,1,1,0.0
corrected_vs_forced,111892,0.2,2026.0,0,0,0.0,0.96876136,0.96876136,0.0,15,15,0.0,0,0,0.0,0,0,0.0
corrected_vs_forced,111892,0.2,2027.0,1,1,0.0,0.00680424,0.00680424,0.0,12,12,0.0,0,0,0.0,0,0,0.0
corrected_vs_forced,111892,0.2,2028.0,0,0,0.0,1.72819893,1.72819893,0.0,4,4,0.0,0,0,0.0,0,0,0.0
corrected_vs_forced,111892,0.3,2026.0,1,1,0.0,0.28502195,0.28502195,0.0,15,15,0.0,0,0,0.0,0,0,0.0
corrected_vs_forced,111892,0.3,2027.0,1,1,0.0,0.00664107,0.00664107,0.0,12,12,0.0,0,0,0.0,0,0,0.0
corrected_vs_forced,111892,0.3,2028.0,0,0,0.0,0.99086893,0.99086893,0.0,15,15,0.0,0,0,0.0,0,0,0.0
corrected_vs_forced,112339,0.2,2026.0,0,0,0.0,1.73675304,1.73675304,0.0,14,14,0.0,0,0,0.0,0,0,0.0
corrected_vs_forced,112339,0.2,2027.0,0,0,0.0,1.85913587,1.85913587,0.0,3,3,0.0,0,0,0.0,0,0,0.0
corrected_vs_forced,112339,0.2,2028.0,0,0,0.0,1.85428121,1.85428121,0.0,12,12,0.0,0,0,0.0,0,0,0.0
corrected_vs_forced,112339,0.3,2026.0,1,1,0.0,0.63878365,0.63878365,0.0,15,15,0.0,0,0,0.0,0,0,0.0
corrected_vs_forced,112339,0.3,2027.0,1,1,0.0,0.65915397,0.65915397,0.0,15,15,0.0,0,0,0.0,0,0,0.0
corrected_vs_forced,112339,0.3,2028.0,1,1,0.0,0.01042061,0.01042061,0.0,11,11,0.0,0,0,0.0,0,0,0.0
corrected_vs_forced,112884,0.2,2026.0,0,0,0.0,1.85186501,1.85186501,0.0,10,10,0.0,0,0,0.0,0,0,0.0
corrected_vs_forced,112884,0.2,2027.0,1,1,0.0,0.37714969,0.04510061,0.33204908,15,14,1.0,0,1,-1.0,0,0,0.0
corrected_vs_forced,112884,0.2,2028.0,1,1,0.0,0.02893768,0.02893768,0.0,4,4,0.0,0,0,0.0,0,0,0.0
corrected_vs_forced,112884,0.3,2026.0,1,0,1.0,0.87681443,0.90662047,-0.02980604,15,15,0.0,0,1,-1.0,0,1,-1.0
corrected_vs_forced,112884,0.3,2027.0,1,1,0.0,0.02244298,0.02244298,0.0,4,4,0.0,0,0,0.0,0,0,0.0
corrected_vs_forced,112884,0.3,2028.0,1,1,0.0,0.026972,0.026972,0.0,6,6,0.0,0,0,0.0,0,0,0.0
corrected_vs_forced,114028,0.2,2026.0,1,1,0.0,0.00311678,0.00311678,0.0,3,3,0.0,0,0,0.0,0,0,0.0
corrected_vs_forced,114028,0.2,2027.0,1,0,1.0,0.00275921,1.72639526,-1.72363605,9,5,4.0,1,1,0.0,1,1,0.0
corrected_vs_forced,114028,0.2,2028.0,1,1,0.0,0.00023747,0.00023747,0.0,7,7,0.0,0,0,0.0,0,0,0.0
corrected_vs_forced,114028,0.3,2026.0,1,1,0.0,0.00020261,0.00020261,0.0,3,3,0.0,0,0,0.0,0,0,0.0
corrected_vs_forced,114028,0.3,2027.0,1,1,0.0,0.00020261,0.00020261,0.0,3,3,0.0,0,0,0.0,0,0,0.0
corrected_vs_forced,114028,0.3,2028.0,1,1,0.0,0.00311166,0.00311166,0.0,3,3,0.0,0,0,0.0,0,0,0.0
corrected_vs_forced,114042,0.2,2026.0,1,1,0.0,0.00022659,0.00022659,0.0,3,3,0.0,0,0,0.0,0,0,0.0
corrected_vs_forced,114042,0.2,2027.0,1,1,0.0,0.00022659,0.00022659,0.0,3,3,0.0,0,0,0.0,0,0,0.0
corrected_vs_forced,114042,0.2,2028.0,1,1,0.0,0.00017476,0.00017476,0.0,4,4,0.0,0,0,0.0,0,0,0.0
corrected_vs_forced,114042,0.3,2026.0,1,1,0.0,0.00042249,0.00042249,0.0,4,4,0.0,0,0,0.0,0,0,0.0
corrected_vs_forced,114042,0.3,2027.0,1,1,0.0,0.00022659,0.00022659,0.0,3,3,0.0,0,0,0.0,0,0,0.0
corrected_vs_forced,114042,0.3,2028.0,1,1,0.0,0.00025325,0.00025325,0.0,3,3,0.0,0,0,0.0,0,0,0.0
corrected_vs_forced,114245,0.2,2026.0,1,1,0.0,0.01737128,0.01737128,0.0,13,13,0.0,0,0,0.0,0,0,0.0
corrected_vs_forced,114245,0.2,2027.0,1,1,0.0,0.00160516,0.00160516,0.0,6,6,0.0,0,0,0.0,0,0,0.0
corrected_vs_forced,114245,0.2,2028.0,1,1,0.0,0.00036794,0.00036794,0.0,9,9,0.0,0,0,0.0,0,0,0.0
corrected_vs_forced,114245,0.3,2026.0,1,1,0.0,0.00763938,0.00763938,0.0,10,10,0.0,0,0,0.0,0,0,0.0
corrected_vs_forced,114245,0.3,2027.0,1,1,0.0,0.00045465,0.00045465,0.0,8,8,0.0,0,0,0.0,0,0,0.0
corrected_vs_forced,114245,0.3,2028.0,0,0,0.0,1.87597406,1.87597406,0.0,6,6,0.0,0,0,0.0,0,0,0.0
corrected_vs_forced,115235,0.2,2026.0,1,1,0.0,0.000167,0.01633864,-0.01617164,4,4,0.0,0,1,-1.0,0,1,-1.0
corrected_vs_forced,115235,0.2,2027.0,1,1,0.0,0.00883543,0.00883543,0.0,3,3,0.0,0,0,0.0,0,0,0.0
